Date,PortfolioValue,GrossReturn,TransactionCost,NetReturn,Turnover,Gamma,RiskProfile
2025-02-21,625604.6933951358,-0.02895268582272381,0.0004999942507555409,-0.029452680073479353,0.4999942507555409,0.01,moderate
2025-02-24,612965.6242005035,-0.019802962503532417,0.0004000016495024575,-0.020202964153034873,0.4000016495024574,0.01,moderate
2025-02-25,615311.8018682464,0.0038276836898907263,9.927876967688595e-08,0.0038275844111210493,9.927876967688595e-05,0.01,moderate
2025-02-27,624706.7355254124,0.015268573830181431,2.964566913465733e-11,0.015268573800535762,2.9645669134657327e-08,0.01,moderate
2025-02-28,644973.3624534404,0.032851537955433274,0.000409712414713304,0.03244182554071997,0.409712414713304,0.01,moderate
2025-03-03,664382.73276714,0.030093290588507626,7.821387389934393e-10,0.030093289806368887,7.821387389934393e-07,0.01,moderate
2025-03-04,676885.7356302063,0.019218976281186073,0.00040000003989884396,0.018818976241287227,0.400000039898844,0.01,moderate
2025-03-05,680110.0794570333,0.004972152103672078,0.00020865413480866576,0.0047634979688634125,0.2086541348086658,0.01,moderate
2025-03-06,676857.5976698601,-0.004782287287625309,0.0,-0.004782287287625309,0.0,0.01,moderate
2025-03-07,676711.6119795665,0.000184318458127386,0.0004,-0.000215681541872614,0.4,0.01,moderate
2025-03-10,681250.9162819291,0.00670788593250804,0.0,0.00670788593250804,0.0,0.01,moderate
2025-03-11,693993.0504616101,0.01870402501507651,0.0,0.01870402501507651,0.0,0.01,moderate
2025-03-12,717044.8883462292,0.03361623735178054,0.00039999999999999964,0.033216237351780545,0.39999999999999963,0.01,moderate
2025-03-13,751060.8157143375,0.04743908714972633,3.846399947435629e-08,0.04743904868572686,3.846399947435629e-05,0.01,moderate
2025-03-17,812799.8387382409,0.08249402298736963,0.0002915944594171982,0.08220242852795243,0.2915944594171982,0.01,moderate
2025-03-18,879217.6440410527,0.08171483625772735,5.29024128059774e-10,0.08171483572870322,5.290241280597741e-07,0.01,moderate
2025-03-20,916159.1604614202,0.04201635041794782,2.335073336723708e-10,0.04201635018444049,2.3350733367237083e-07,0.01,moderate
2025-03-21,934376.3835854257,0.019884343275023753,1.2788933677014373e-10,0.019884343147134415,1.2788933677014373e-07,0.01,moderate
2025-03-24,914515.1478512469,-0.02084842562486633,0.0004077149230855968,-0.021256140547951927,0.40771492308559676,0.01,moderate
2025-03-25,897100.702330841,-0.019042271248487008,1.549705832257824e-11,-0.019042271263984067,1.549705832257824e-08,0.01,moderate
2025-03-26,895940.8129884852,-0.0012929309197939887,1.183182756226137e-10,-0.0012929310381122642,1.183182756226137e-07,0.01,moderate
2025-03-27,871052.5622132097,-0.027778889094708936,1.1491657624486839e-08,-0.02777890058636656,1.1491657624486839e-05,0.01,moderate
2025-03-28,835540.3925695766,-0.040769258997739755,2.4500449733615764e-09,-0.04076926144778473,2.450044973361576e-06,0.01,moderate
2025-04-01,816508.442892194,-0.02248620699650361,0.0002918057083671891,-0.0227780127048708,0.2918057083671891,0.01,moderate
2025-04-02,787516.5444074243,-0.035007163137317,0.0004999999999999998,-0.035507163137317,0.49999999999999983,0.01,moderate
2025-04-03,769111.1550195997,-0.02337143124497909,7.821079836771159e-10,-0.023371432027087073,7.82107983677116e-07,0.01,moderate
2025-04-04,776665.3239625074,0.009821962418897323,1.5495353930418796e-08,0.009821946923543393,1.5495353930418793e-05,0.01,moderate
2025-04-07,801786.0930005409,0.032744393006162165,0.0003999992718462248,0.03234439373431594,0.39999927184622475,0.01,moderate
2025-04-08,828490.4147074841,0.03330604252560354,3.704488617647361e-12,0.03330604252189905,3.7044886176473606e-09,0.01,moderate
2025-04-09,875077.7708189575,0.05623164408462156,2.6573485947512904e-08,0.05623161751113561,2.6573485947512903e-05,0.01,moderate
2025-04-11,900785.6953079529,0.02951053127678316,0.0001326572794398268,0.02937787399734333,0.1326572794398268,0.01,moderate
2025-04-15,930104.3258098557,0.03294782636110716,0.00039998434427807223,0.03254784201682909,0.3999843442780723,0.01,moderate
2025-04-16,964883.4064305145,0.037392666237072936,7.396602461013229e-15,0.03739266623706554,7.396602461013228e-12,0.01,moderate
2025-04-17,978341.6550359294,0.013948056848862356,2.020749091290595e-15,0.013948056848860335,2.0207490912905953e-12,0.01,moderate
2025-04-21,992763.1898782284,0.01474079608912926,8.87119188874194e-14,0.014740796089040548,8.87119188874194e-11,0.01,moderate
2025-04-22,1006917.7629553409,0.014257753833684994,1.0003898607119225e-10,0.014257753733646008,1.0003898607119226e-07,0.01,moderate
2025-04-23,1016835.797542528,0.009849895365247052,1.919894903535783e-11,0.009849895346048103,1.9198949035357828e-08,0.01,moderate
2025-04-24,1018615.1457864436,0.0021498874475360807,0.0003999999551642491,0.0017498874923718316,0.3999999551642491,0.01,moderate
2025-04-25,1030505.3296279847,0.011672891649360029,3.805372836625058e-10,0.011672891268822745,3.805372836625058e-07,0.01,moderate
2025-04-28,1025813.6735026216,-0.0045527723020681865,3.395498198836745e-12,-0.004552772305463685,3.3954981988367445e-09,0.01,moderate
2025-04-29,1023876.3004478657,-0.001888620813670805,2.983000426767851e-14,-0.001888620813700635,2.983000426767851e-11,0.01,moderate
2025-04-30,1009579.8830345045,-0.01396303186883463,4.523742535615082e-13,-0.013963031869287004,4.5237425356150825e-10,0.01,moderate
2025-05-02,1000707.1687923557,-0.008788521236623326,3.2069278077896436e-14,-0.008788521236655395,3.2069278077896434e-11,0.01,moderate
2025-05-05,1010490.5009036299,0.009776418533213427,2.6946441157604714e-14,0.00977641853318648,2.6946441157604714e-11,0.01,moderate
2025-05-06,1005737.7822981556,-0.004303377816680887,0.0003999999995621076,-0.004703377816242994,0.39999999956210763,0.01,moderate
2025-05-07,1008843.3483457199,0.0030878486468035593,2.529751676906613e-12,0.0030878486442738077,2.529751676906613e-09,0.01,moderate
2025-05-08,1034298.6716679558,0.02523218630921087,3.1055821154831904e-14,0.025232186309179814,3.1055821154831905e-11,0.01,moderate
2025-05-09,1066209.9773512022,0.03085308582326629,5.950464742800816e-13,0.030853085822671246,5.950464742800816e-10,0.01,moderate
2025-05-12,1072401.8231393097,0.005807347236642002,5.418766692520076e-09,0.00580734181787531,5.418766692520076e-06,0.01,moderate
2025-05-14,1075719.0748748842,0.0034932996060677013,0.0004000078342730502,0.003093291771794651,0.4000078342730502,0.01,moderate
2025-05-15,1055983.215817477,-0.01834666644698779,1.4326116869007617e-14,-0.018346666447002117,1.4326116869007618e-11,0.01,moderate
2025-05-16,1044230.8747371379,-0.011129286153607754,1.6080743361061834e-09,-0.01112928776168209,1.6080743361061836e-06,0.01,moderate
2025-05-19,1040453.7415690335,-0.003617143736459827,1.2548211027785074e-13,-0.003617143736585309,1.2548211027785075e-10,0.01,moderate
2025-05-20,1038550.8608690134,-0.001828895043733958,8.486722471679733e-12,-0.0018288950522206803,8.486722471679732e-09,0.01,moderate
2025-05-21,1028350.7274030026,-0.009821505956362775,6.315398700669467e-17,-0.009821505956362837,6.315398700669467e-14,0.01,moderate
2025-05-22,1034438.0664400142,0.005919516443734452,3.6727261487493825e-12,0.0059195164400617254,3.6727261487493827e-09,0.01,moderate
2025-05-23,1032545.6812173921,-0.0018293846078072384,1.4128144082809654e-10,-0.0018293847490886792,1.4128144082809656e-07,0.01,moderate
2025-05-26,1024966.5471673317,-0.0073402403720657095,5.372996825440516e-10,-0.007340240909365392,5.372996825440516e-07,0.01,moderate
2025-05-27,1014725.3040111724,-0.009991782837026064,1.6067980729174624e-12,-0.009991782838632862,1.6067980729174625e-09,0.01,moderate
2025-05-28,1012026.542555534,-0.002259597872345087,0.00040000019323017185,-0.0026595980655752588,0.40000019323017183,0.01,moderate
2025-05-29,1006239.4265118428,-0.005718343965029904,1.69579368550485e-10,-0.005718344134609273,1.6957936855048502e-07,0.01,moderate
2025-05-30,1007454.065279015,0.00120710712331773,1.2256853563125739e-11,0.0012071071110608764,1.2256853563125739e-08,0.01,moderate
2025-06-02,1015902.4998837435,0.008385925385553161,1.5954579482579267e-11,0.008385925369598582,1.5954579482579268e-08,0.01,moderate
2025-06-03,1036304.2608086376,0.020082400556496793,4.053147537734665e-12,0.020082400552443647,4.053147537734665e-09,0.01,moderate
2025-06-04,1054608.824607716,0.018063308554537416,0.0003999981819686373,0.01766331037256878,0.3999981819686373,0.01,moderate
2025-06-05,1058581.6004248408,0.0037670610445057484,3.0786206720491415e-12,0.0037670610414271277,3.078620672049141e-09,0.01,moderate
2025-06-06,1058880.8703231863,0.0002827214409428791,1.3052448840049652e-08,0.000282708388494039,1.3052448840049652e-05,0.01,moderate
2025-06-09,1062798.5535067678,0.003699834723574158,9.713732872157952e-10,0.0036998337522008706,9.71373287215795e-07,0.01,moderate
2025-06-10,1060727.4088655529,-0.0019487645880088555,4.290125727590939e-10,-0.0019487650170214284,4.290125727590939e-07,0.01,moderate
2025-06-11,1047978.399826862,-0.012019119074990314,5.118915000026839e-12,-0.01201911908010923,5.118915000026839e-09,0.01,moderate
2025-06-12,1044004.6055599912,-0.003791866564725299,1.1463070706678967e-11,-0.0037918665761883697,1.1463070706678966e-08,0.01,moderate
2025-06-13,1059566.4951712291,0.015305960267137042,0.000400001492280201,0.01490595877485684,0.40000149228020104,0.01,moderate
2025-06-16,1056445.046505187,-0.0029459676945904345,9.413106190651083e-13,-0.0029459676955317453,9.413106190651083e-10,0.01,moderate
2025-06-17,1054448.4437532774,-0.0018899002408595544,2.5561258105487934e-08,-0.0018899258021176598,2.5561258105487932e-05,0.01,moderate
2025-06-18,1072499.278305345,0.017118753679455923,8.178901963304475e-09,0.01711874550055396,8.178901963304475e-06,0.01,moderate
2025-06-19,1100214.3079325124,0.02584153695380631,9.891942857275688e-11,0.025841536854886882,9.891942857275688e-08,0.01,moderate
2025-06-20,1118719.9875401086,0.016820068250432474,1.2900301127741516e-10,0.016820068121429464,1.2900301127741517e-07,0.01,moderate
2025-06-23,1145751.4703340535,0.02416286747031693,1.2348651439181479e-12,0.024162867469082062,1.234865143918148e-09,0.01,moderate
2025-06-24,1173390.045681675,0.024122661926465616,2.007221983847425e-11,0.024122661906393398,2.007221983847425e-08,0.01,moderate
2025-06-25,1184094.4789962864,0.00912265582851668,1.915391149401499e-10,0.009122655636977565,1.9153911494014992e-07,0.01,moderate
2025-06-26,1183299.384835395,-0.0006714779701283424,6.787421537068266e-10,-0.0006714786488704962,6.787421537068266e-07,0.01,moderate
2025-06-27,1180754.068573977,-0.0019423478467140987,0.00020868535252313106,-0.0021510331992372297,0.20868535252313103,0.01,moderate
2025-06-30,1179756.22416619,-0.0008450885468402891,2.2594038237258046e-09,-0.0008450908062441129,2.2594038237258047e-06,0.01,moderate
2025-07-01,1176829.6822168385,-0.0024806307613439715,2.0078706637439204e-09,-0.002480632769214635,2.00787066374392e-06,0.01,moderate
2025-07-02,1177095.554940123,0.0007259228563876174,0.0005000000000030916,0.00022592285638452583,0.5000000000030915,0.01,moderate
2025-07-03,1175753.4337523086,-0.0011401950844367459,2.2276521731633213e-09,-0.001140197312088919,2.2276521731633214e-06,0.01,moderate
2025-07-04,1153655.6067753853,-0.0187946018525339,7.920707406104619e-09,-0.018794609773241305,7.92070740610462e-06,0.01,moderate
2025-07-07,1122322.4699943177,-0.026693417798151597,0.00046645261468997726,-0.027159870412841576,0.4664526146899773,0.01,moderate
2025-07-08,1100800.1708130697,-0.0191765094808104,6.388081625836078e-08,-0.019176573361626658,6.388081625836078e-05,0.01,moderate
2025-07-09,1084742.971018277,-0.014257317144374615,0.0003295263359752832,-0.014586843480349897,0.32952633597528325,0.01,moderate
2025-07-10,1069322.9486334305,-0.013815297422635764,0.0004000722979639786,-0.014215369720599742,0.4000722979639786,0.01,moderate
2025-07-11,1050010.9682498614,-0.017727042826722772,0.00033296459035305886,-0.01806000741707583,0.3329645903530588,0.01,moderate
2025-07-14,1026675.7832323872,-0.021895157301806578,0.00032859628085259515,-0.022223753582659173,0.3285962808525952,0.01,moderate
2025-07-15,1006715.3402312939,-0.019441808057799048,9.239429615473183e-09,-0.019441817297228662,9.239429615473182e-06,0.01,moderate
2025-07-16,986669.9740071886,-0.01951163892186869,0.00040001377977770324,-0.019911652701646392,0.40001377977770325,0.01,moderate
2025-07-17,963847.1336211633,-0.02313117795519315,1.6562976292946703e-09,-0.02313117961149078,1.6562976292946702e-06,0.01,moderate
2025-07-18,948344.5135314062,-0.015584106648233731,0.0004999999999999978,-0.016084106648233728,0.4999999999999979,0.01,moderate
2025-07-21,928775.2989606718,-0.020557290129688544,7.784224205195501e-05,-0.0206351323717405,0.077842242051955,0.01,moderate
2025-07-22,913960.5066043842,-0.01595088812483736,1.5821410698265533e-09,-0.01595088970697843,1.5821410698265532e-06,0.01,moderate
2025-07-23,889327.3861717326,-0.02646722913061228,0.0004848330806647571,-0.026952062211277036,0.4848330806647571,0.01,moderate
2025-07-24,873581.6657757922,-0.01768206570022912,2.313560220754059e-05,-0.017705201302436663,0.02313560220754059,0.01,moderate
2025-07-25,863684.2000333044,-0.01132975410347925,3.2045120685530186e-10,-0.011329754423930458,3.2045120685530186e-07,0.01,moderate
2025-07-28,862645.0296215152,-0.001203181964248956,1.3425072762921696e-09,-0.0012031833067562324,1.3425072762921696e-06,0.01,moderate
2025-07-29,863653.0393296932,0.0015685104226708102,0.00040000000000000175,0.0011685104226708085,0.4000000000000018,0.01,moderate
2025-07-30,864926.6815038542,0.0014747244214101674,9.326156815012824e-09,0.0014747150952533524,9.326156815012824e-06,0.01,moderate
2025-07-31,866266.6887249405,0.0017410737017222733,0.00019180108735868118,0.001549272614363592,0.19180108735868118,0.01,moderate
2025-08-01,864165.848861044,-0.0024251652421132253,1.7859288792576576e-16,-0.002425165242113404,1.7859288792576577e-13,0.01,moderate
2025-08-04,861850.2709796696,-0.0026795525943308363,4.527679731440793e-11,-0.0026795526396076338,4.527679731440793e-08,0.01,moderate
2025-08-05,860716.3682330768,-0.0013152629849411124,3.979654277898406e-07,-0.0013156609503689022,0.00039796542778984057,0.01,moderate
2025-08-06,866928.0232476391,0.007216843136688356,1.8121526450004606e-13,0.00721684313650714,1.8121526450004606e-10,0.01,moderate
2025-08-07,869542.4270953491,0.00301571039077575,6.066812622518372e-14,0.003015710390715082,6.066812622518371e-11,0.01,moderate
2025-08-08,892442.7225683935,0.026336411452013486,3.8142120603329074e-07,0.026336030030807454,0.00038142120603329075,0.01,moderate
2025-08-11,918201.9172474263,0.028863695148812818,3.3143463723116164e-12,0.028863695145498473,3.3143463723116166e-09,0.01,moderate
2025-08-12,945846.4686591735,0.03010726822996168,9.382613225588573e-14,0.030107268229867853,9.382613225588573e-11,0.01,moderate
2025-08-13,968034.8078566076,0.023458711282688283,3.022863952386644e-11,0.023458711252459644,3.022863952386644e-08,0.01,moderate
2025-08-14,982732.9074074383,0.01518344116579251,7.225106841442725e-13,0.01518344116507,7.225106841442724e-10,0.01,moderate
2025-08-18,987961.0840561978,0.0053200420417141014,3.800039531752565e-09,0.005320038241674569,3.800039531752564e-06,0.01,moderate
2025-08-19,988807.3596927025,0.0008565886480056406,6.202360329001489e-10,0.0008565880277696077,6.202360329001489e-07,0.01,moderate
2025-08-20,970003.8388233512,-0.018616489120700463,0.0003998750730237106,-0.019016364193724173,0.3998750730237106,0.01,moderate
2025-08-21,961861.155214213,-0.008394484841385164,1.1216967915332607e-09,-0.008394485963081955,1.1216967915332607e-06,0.01,moderate
2025-08-22,966667.7495637229,0.004997204766095997,2.3703680131825503e-08,0.004997181062415866,2.3703680131825503e-05,0.01,moderate
2025-08-25,957896.3340875402,-0.008669797491583364,0.000404070422331753,-0.009073867913915117,0.40407042233175294,0.01,moderate
2025-08-26,960709.4827790702,0.0029368283862976075,2.9704204717940932e-08,0.0029367986820928896,2.9704204717940935e-05,0.01,moderate
2025-08-28,970099.1255141199,0.009773654912903718,2.3023327133723853e-10,0.009773654682670446,2.3023327133723852e-07,0.01,moderate
2025-08-29,966605.0472096538,-0.0036017664084508905,8.10362728166193e-09,-0.0036017745120781723,8.10362728166193e-06,0.01,moderate
2025-09-01,956581.6094235984,-0.009973083766835367,0.0003966508160643291,-0.010369734582899696,0.39665081606432906,0.01,moderate
2025-09-02,950175.8303603568,-0.006696530358533348,1.3332074039986355e-09,-0.006696531691740752,1.3332074039986354e-06,0.01,moderate
2025-09-03,946316.9381442947,-0.004061240012526834,1.208900246774918e-10,-0.004061240133416859,1.208900246774918e-07,0.01,moderate
2025-09-04,955088.6742669579,0.0096693306564688,0.00039998782946167174,0.009269342827007128,0.3999878294616718,0.01,moderate
2025-09-05,972986.3575199724,0.019139286882571493,0.0003999972906902915,0.018739289591881203,0.39999729069029155,0.01,moderate
2025-09-08,992354.3645185936,0.01990573336401469,1.0227071298369887e-12,0.019905733362991982,1.0227071298369887e-09,0.01,moderate
2025-09-09,1004678.959977333,0.012419550817143632,1.373015288509119e-14,0.012419550817129902,1.3730152885091189e-11,0.01,moderate
2025-09-10,1005223.1322951036,0.0005416380247218466,9.546474240956519e-12,0.0005416380151753723,9.54647424095652e-09,0.01,moderate
2025-09-11,1013501.2380543533,0.008634274660689778,0.0003991818804936815,0.008235092780196096,0.39918188049368153,0.01,moderate
2025-09-12,1010190.9250088818,-0.002870317104465281,0.00039589799343272604,-0.003266215097898007,0.395897993432726,0.01,moderate
2025-09-15,1006224.2137164727,-0.003926694622185201,1.959673633326853e-11,-0.003926694641781937,1.959673633326853e-08,0.01,moderate
2025-09-16,998517.764173065,-0.007658779661099624,8.846779325764001e-13,-0.007658779661984302,8.846779325764002e-10,0.01,moderate
2025-09-17,988179.9211090038,-0.009948414652263926,0.00040477427935468364,-0.01035318893161861,0.4047742793546837,0.01,moderate
2025-09-18,961136.0539396792,-0.02736734999946977,1.4227025702267051e-09,-0.02736735142217234,1.4227025702267051e-06,0.01,moderate
2025-09-19,929449.4864054318,-0.032967827379351555,2.0697310551378377e-11,-0.03296782740004887,2.0697310551378376e-08,0.01,moderate
2025-09-22,905214.2651248336,-0.026074809173887825,3.5352201240919655e-09,-0.02607481270910795,3.5352201240919655e-06,0.01,moderate
2025-09-23,880275.7518920131,-0.027549845031097253,5.619584164343854e-10,-0.02754984559305567,5.619584164343854e-07,0.01,moderate
2025-09-24,856521.7022273534,-0.026984780353669136,2.100697291329819e-09,-0.026984782454366425,2.100697291329819e-06,0.01,moderate
2025-09-25,860597.3423845179,0.005164577724137143,0.00040621591431261344,0.0047583618098245295,0.4062159143126134,0.01,moderate
2025-09-26,869698.0656252054,0.010974885361737519,0.0003999941873452549,0.010574891174392264,0.39999418734525494,0.01,moderate
2025-09-29,882979.9892228857,0.015271883055099078,4.086238561770237e-09,0.015271878968860517,4.086238561770236e-06,0.01,moderate
2025-09-30,907765.8348204555,0.028570676459365618,0.0004999999999999981,0.02807067645936562,0.499999999999998,0.01,moderate
2025-10-01,929612.7898113385,0.024170138571892652,0.00010340885717062967,0.024066729714722023,0.10340885717062966,0.01,moderate
2025-10-03,945215.8515603173,0.01678448364820162,9.596219805208445e-09,0.016784474051981815,9.596219805208444e-06,0.01,moderate
2025-10-06,958631.7236573406,0.014193468142430499,2.007987722116128e-08,0.014193448062553278,2.007987722116128e-05,0.01,moderate
2025-10-07,965142.0138757331,0.006791291987922277,6.02169199986362e-08,0.006791231771002278,6.02169199986362e-05,0.01,moderate
2025-10-08,973472.9639382318,0.008816347326344953,0.00018450875468867137,0.008631838571656282,0.18450875468867137,0.01,moderate
2025-10-09,991735.8414431865,0.018760538999536003,2.4471762233344227e-15,0.018760538999533557,2.447176223334423e-12,0.01,moderate
2025-10-10,1017382.1527584833,0.025860022644317082,1.6182142250638781e-12,0.02586002264269887,1.618214225063878e-09,0.01,moderate
2025-10-13,1058666.9553114444,0.040579444450678626,1.3319650378245296e-14,0.0405794444506653,1.3319650378245296e-11,0.01,moderate
2025-10-14,1104572.4754241453,0.04336162648042596,9.168923004413651e-10,0.043361625563533665,9.16892300441365e-07,0.01,moderate
2025-10-15,1141955.668990285,0.033844038672444565,7.815813883177231e-12,0.033844038664628755,7.815813883177231e-09,0.01,moderate
2025-10-16,1162607.9999250295,0.01808505543395511,5.62249555002239e-10,0.018085054871705555,5.62249555002239e-07,0.01,moderate
2025-10-17,1187828.6305090967,0.02169316531503407,1.4583494535765622e-08,0.02169315073153953,1.458349453576562e-05,0.01,moderate
2025-10-20,1200843.1162508538,0.010956535207557794,3.9480534834129434e-10,0.010956534812752446,3.948053483412943e-07,0.01,moderate
2025-10-21,1213210.6557370988,0.01069938573372764,0.00040033890664686054,0.01029904682708078,0.40033890664686056,0.01,moderate
2025-10-23,1222728.9902307775,0.007845582956789832,8.531056026288516e-09,0.007845574425733805,8.531056026288516e-06,0.01,moderate
2025-10-24,1234702.6683925174,0.009792586757041866,1.2721095354260187e-09,0.00979258548493233,1.2721095354260186e-06,0.01,moderate
2025-10-27,1221642.2300497699,-0.010577737807587417,6.256256249062159e-08,-0.010577800370149907,6.256256249062159e-05,0.01,moderate
2025-10-28,1206835.2085093602,-0.012120584107030652,3.390838069447696e-09,-0.01212058749786872,3.3908380694476964e-06,0.01,moderate
2025-10-29,1186715.08435042,-0.016671784572827697,2.282645425942403e-08,-0.016671807399281955,2.282645425942403e-05,0.01,moderate
2025-10-30,1158940.3807224873,-0.023404671696438784,2.2483492310897985e-08,-0.023404694179931095,2.2483492310897986e-05,0.01,moderate
2025-10-31,1141522.1424028017,-0.015029447499087967,4.066683799284908e-09,-0.015029451565771765,4.066683799284909e-06,0.01,moderate
2025-11-03,1140156.050789299,-0.0011967265095780277,1.5807129618640494e-09,-0.0011967280902909895,1.5807129618640495e-06,0.01,moderate
2025-11-04,1147353.5705939645,0.006312749735450041,2.917529479368369e-12,0.0063127497325325115,2.917529479368369e-09,0.01,moderate
2025-11-06,1160111.9427052776,0.011507898086926538,0.00038807204698290503,0.011119826039943633,0.38807204698290504,0.01,moderate
2025-11-07,1187286.9971007654,0.02342451228127329,1.770573845187641e-09,0.023424510510699447,1.770573845187641e-06,0.01,moderate
2025-11-10,1215302.9452627744,0.02359660994692314,3.0585988147754055e-12,0.023596609943864543,3.0585988147754055e-09,0.01,moderate
2025-11-11,1242610.3452419222,0.022469624510345065,7.13585989529837e-10,0.022469623796759076,7.13585989529837e-07,0.01,moderate
2025-11-12,1266534.9956465403,0.019253542056460127,1.1048487280425136e-10,0.019253541945975255,1.1048487280425136e-07,0.01,moderate
2025-11-13,1290759.7778712204,0.019126816552529124,2.3245268120298679e-10,0.019126816320076442,2.3245268120298677e-07,0.01,moderate
2025-11-14,1304774.3494593939,0.011257612389544702,0.00039999827076022727,0.010857614118784475,0.3999982707602273,0.01,moderate
2025-11-17,1309542.7493792744,0.003654579892257148,1.6720029478858226e-09,0.0036545782202542,1.6720029478858229e-06,0.01,moderate
2025-11-18,1305930.3495628114,-0.0027585192896152355,6.733071690617672e-10,-0.0027585199629224046,6.733071690617672e-07,0.01,moderate
2025-11-19,1311338.8337304094,0.004141480076448323,2.728672148524637e-10,0.004141479803581108,2.728672148524637e-07,0.01,moderate
2025-11-20,1313344.5984498134,0.0019302375129399696,0.00040068262764894467,0.001529554885291025,0.40068262764894463,0.01,moderate
