Date,PortfolioValue,GrossReturn,TransactionCost,NetReturn,Turnover,Gamma,RiskProfile
2025-03-24,895415.8743882492,-0.022707362353135974,0.00021904366954981995,-0.022926406022685794,0.21904366954981996,0.01,conservative
2025-03-25,881109.7049343862,-0.015977122833339963,4.6726338397423445e-11,-0.0159771228800663,4.6726338397423445e-08,0.01,conservative
2025-03-26,878086.1024179719,-0.0034315845186350113,1.0639118078842877e-10,-0.003431584625026192,1.0639118078842876e-07,0.01,conservative
2025-03-27,848977.1072153143,-0.033150485992501255,1.6130810691525652e-08,-0.03315050212331195,1.6130810691525652e-05,0.01,conservative
2025-03-28,810567.8885684543,-0.045241758136574495,2.000920847564207e-09,-0.04524176013749534,2.000920847564207e-06,0.01,conservative
2025-04-01,794275.4792171821,-0.019993564390118013,0.00010642918358044446,-0.020099993573698457,0.10642918358044447,0.01,conservative
2025-04-02,759771.009183293,-0.04296306562610208,0.0004783736940389497,-0.04344143932014103,0.4783736940389497,0.01,conservative
2025-04-03,738267.8841413598,-0.028302113113064853,1.7333409191541455e-16,-0.028302113113065026,1.7333409191541455e-13,0.01,conservative
2025-04-04,746356.7866036929,0.010956615039065642,1.969462524869958e-08,0.010956595344440394,1.9694625248699578e-05,0.01,conservative
2025-04-07,769205.4422806406,0.031013583327770933,0.000400000002668739,0.030613583325102195,0.400000002668739,0.01,conservative
2025-04-08,793456.5964635295,0.03152753849062351,7.55473466962979e-12,0.03152753848306877,7.55473466962979e-09,0.01,conservative
2025-04-09,835039.2486932606,0.052806964221107755,0.0003999990322533117,0.052406965188854446,0.3999990322533117,0.01,conservative
2025-04-11,858129.0144726208,0.02782448588130748,0.00017337149896804252,0.02765111438233944,0.17337149896804252,0.01,conservative
2025-04-15,882886.5732118157,0.028850626943140778,1.5457346186234086e-09,0.028850625397406158,1.5457346186234085e-06,0.01,conservative
2025-04-16,911611.4761563094,0.03253521350638677,2.45643135929175e-10,0.032535213260743635,2.45643135929175e-07,0.01,conservative
2025-04-17,930167.0037175932,0.02085464454607422,0.0005000000000000032,0.020354644546074215,0.5000000000000032,0.01,conservative
2025-04-21,951340.4758419599,0.022763086706617308,3.536051439527276e-11,0.022763086671256795,3.536051439527276e-08,0.01,conservative
2025-04-22,975831.4299495667,0.025743626811274734,7.66593364745968e-11,0.0257436267346154,7.66593364745968e-08,0.01,conservative
2025-04-23,990980.2110320652,0.015523973358553267,3.943043556728922e-11,0.01552397331912283,3.943043556728922e-08,0.01,conservative
2025-04-24,992171.0031248908,0.0016016305725095048,0.0004000000257345105,0.0012016305467749942,0.4000000257345105,0.01,conservative
2025-04-25,1002572.4688649703,0.010483541736117541,3.8354883890361463e-10,0.010483541352568702,3.835488389036146e-07,0.01,conservative
2025-04-28,1003218.7676299675,0.0006446404570725761,9.555682391764164e-12,0.0006446404475168937,9.555682391764164e-09,0.01,conservative
2025-04-29,1006570.1991304494,0.003340678658446228,2.620782835625259e-11,0.0033406786322383994,2.6207828356252588e-08,0.01,conservative
2025-04-30,999746.4802490633,-0.006779178329236135,5.822135180156646e-13,-0.006779178329818348,5.822135180156646e-10,0.01,conservative
2025-05-02,995986.8368375902,-0.0037605967969712717,6.511723941214754e-14,-0.003760596797036389,6.511723941214754e-11,0.01,conservative
2025-05-05,1028208.1306382319,0.03235112414091734,6.132124858189193e-13,0.03235112414030413,6.132124858189193e-10,0.01,conservative
2025-05-06,1048286.1944516667,0.019927236885494803,0.00039999992329350345,0.0195272369622013,0.3999999232935034,0.01,conservative
2025-05-07,1072295.2647916817,0.022903163728727804,5.796764711384479e-12,0.02290316372293104,5.796764711384479e-09,0.01,conservative
2025-05-08,1115370.2845504563,0.04017085701405976,2.3522684556058065e-14,0.040170857014036235,2.3522684556058064e-11,0.01,conservative
2025-05-09,1156937.4564736167,0.03726759857587858,9.407616626329863e-11,0.037267598481802416,9.407616626329864e-08,0.01,conservative
2025-05-12,1153970.1530651518,-0.002564788838613885,2.7081213628335306e-09,-0.002564791546735248,2.7081213628335306e-06,0.01,conservative
2025-05-13,1154641.9052472133,0.0009821522963742169,0.00040002963030920797,0.0005821226660650089,0.400029630309208,0.01,conservative
2025-05-14,1154209.7636081702,-0.00015293289014728373,0.0002213317516254007,-0.00037426464177268444,0.2213317516254007,0.01,conservative
2025-05-15,1129489.852374827,-0.021417173901871145,5.986190148899889e-12,-0.021417173907857336,5.986190148899889e-09,0.01,conservative
2025-05-16,1122129.4093866386,-0.006516608140080926,1.966054289554263e-10,-0.006516608336686355,1.9660542895542632e-07,0.01,conservative
2025-05-19,1124462.11958103,0.0020788355164209626,1.0939791799666948e-08,0.0020788245766291628,1.0939791799666948e-05,0.01,conservative
2025-05-20,1127609.2439688735,0.0027987826517013037,6.091224454447472e-10,0.002798782042578858,6.091224454447473e-07,0.01,conservative
2025-05-21,1126015.4585645727,-0.0014134198918670515,6.085610059580498e-11,-0.001413419952723152,6.085610059580498e-08,0.01,conservative
2025-05-22,1137853.2914516758,0.010513028752580311,4.1174721372705966e-12,0.01051302874846284,4.117472137270597e-09,0.01,conservative
2025-05-23,1136394.264713797,-0.0012822607999574132,1.8158296997799483e-09,-0.0012822626157871129,1.8158296997799485e-06,0.01,conservative
2025-05-26,1125201.3246010877,-0.009849520962997182,8.625358986502451e-10,-0.009849521825533081,8.62535898650245e-07,0.01,conservative
2025-05-27,1112224.64567245,-0.011532758443013824,3.4236133208360387e-09,-0.011532761866627146,3.423613320836039e-06,0.01,conservative
2025-05-28,1102564.7538197455,-0.00868515106872858,4.745684833454878e-08,-0.008685198525576915,4.745684833454878e-05,0.01,conservative
2025-05-29,1089519.3264681753,-0.011831891332213962,9.048409853160694e-10,-0.011831892237054947,9.048409853160695e-07,0.01,conservative
2025-05-30,1090072.9605131766,0.0005081463959251131,1.1693544177878899e-09,0.0005081452265706954,1.1693544177878898e-06,0.01,conservative
2025-06-02,1100221.3754327686,0.009309851966114335,2.729220632862097e-09,0.009309849236893703,2.729220632862097e-06,0.01,conservative
2025-06-03,1123179.4556406941,0.020866783089586782,5.305813731859967e-10,0.02086678255900541,5.305813731859967e-07,0.01,conservative
2025-06-04,1146561.07569659,0.02081735148053676,1.2891034498389805e-09,0.020817350191433312,1.2891034498389806e-06,0.01,conservative
2025-06-05,1155168.6141731485,0.007507266801076273,1.2406008528417497e-09,0.00750726556047542,1.2406008528417497e-06,0.01,conservative
2025-06-06,1149963.8704381764,-0.004505610676628358,3.197496376625127e-09,-0.004505613874124735,3.1974963766251267e-06,0.01,conservative
2025-06-09,1148634.0518532505,-0.0011563942423218343,6.0752109573864665e-09,-0.0011564003175327916,6.075210957386466e-06,0.01,conservative
2025-06-10,1144909.7652535888,-0.003242360709743708,5.920589501380074e-10,-0.003242361301802658,5.920589501380075e-07,0.01,conservative
2025-06-11,1135659.9693698508,-0.008079060651089098,3.9324494846227057e-10,-0.008079061044334047,3.932449484622706e-07,0.01,conservative
2025-06-12,1138567.307473484,0.0025600434189094745,6.402189152733225e-10,0.0025600427786905593,6.402189152733224e-07,0.01,conservative
2025-06-13,1164412.7444372042,0.02319996406367375,0.0005000000000014422,0.022699964063672307,0.5000000000014422,0.01,conservative
2025-06-16,1169488.36881236,0.004358956648668366,2.5678421859507814e-10,0.004358956391884147,2.5678421859507813e-07,0.01,conservative
2025-06-17,1173727.9201166797,0.0036251334310568595,6.728949642915062e-11,0.003625133363767363,6.728949642915063e-08,0.01,conservative
2025-06-18,1199626.673357751,0.022065383314502363,2.74615332470385e-09,0.022065380568349037,2.74615332470385e-06,0.01,conservative
2025-06-19,1237586.9586650159,0.031643416075124664,5.440126922474045e-10,0.031643415531111975,5.440126922474045e-07,0.01,conservative
2025-06-20,1263780.4523897837,0.021164974570566875,2.2497347499877417e-09,0.021164972320832125,2.2497347499877416e-06,0.01,conservative
2025-06-23,1304440.9947803349,0.03217373911320798,1.4322870259371095e-10,0.03217373896997928,1.4322870259371096e-07,0.01,conservative
2025-06-24,1347998.7116621132,0.033391872141527834,7.690722724057862e-09,0.03339186445080511,7.69072272405786e-06,0.01,conservative
2025-06-25,1365758.3112390642,0.013174789773305662,4.7391827519582514e-11,0.013174789725913834,4.7391827519582516e-08,0.01,conservative
2025-06-26,1366292.3273490441,0.0003910033756271414,3.89544789475519e-15,0.00039100337562324595,3.89544789475519e-12,0.01,conservative
2025-06-27,1367141.8987656478,0.0006739604060426174,5.215246670357707e-05,0.0006218079393390404,0.052152466703577066,0.01,conservative
2025-06-30,1365268.9138164092,-0.001369999313861836,1.0869229802647518e-09,-0.0013700004007848163,1.0869229802647519e-06,0.01,conservative
2025-07-01,1353033.8089728632,-0.008961679019292235,2.243444876481365e-09,-0.00896168126273711,2.2434448764813647e-06,0.01,conservative
2025-07-02,1342996.7964751855,-0.006930120852500221,0.0004880326563888522,-0.0074181535088890735,0.4880326563888522,0.01,conservative
2025-07-03,1332296.5158814178,-0.007967454678883157,1.0784810912630442e-08,-0.00796746546369407,1.0784810912630441e-05,0.01,conservative
2025-07-04,1298683.3599893942,-0.025229477160889302,8.536433732095243e-09,-0.025229485697323036,8.536433732095244e-06,0.01,conservative
2025-07-07,1256377.3009225996,-0.03207611545205957,0.0004999999970057939,-0.032576115449065364,0.4999999970057939,0.01,conservative
2025-07-08,1231546.2549581134,-0.019763959457054447,4.451392787606222e-08,-0.019764003970982325,4.4513927876062225e-05,0.01,conservative
2025-07-09,1217755.256050048,-0.011198040381206531,7.650035108759e-08,-0.011198116881557618,7.650035108759e-05,0.01,conservative
2025-07-10,1198719.0667819653,-0.015419240058111683,0.00021295629128368455,-0.015632196349395368,0.21295629128368457,0.01,conservative
2025-07-11,1177724.918782884,-0.01711424343378909,0.0003995749252043035,-0.01751381835899339,0.3995749252043035,0.01,conservative
2025-07-14,1153249.9432253607,-0.020781560577865177,1.1729203573656823e-08,-0.02078157230706875,1.1729203573656824e-05,0.01,conservative
2025-07-15,1126275.6963437297,-0.02338976282169425,3.6726273890866505e-09,-0.02338976649432164,3.6726273890866506e-06,0.01,conservative
2025-07-16,1105075.4115516173,-0.018422165540040947,0.00040118726863247716,-0.018823352808673425,0.4011872686324771,0.01,conservative
2025-07-17,1079966.1499984139,-0.02272176096878531,1.9903127028661816e-09,-0.022721762959098012,1.9903127028661818e-06,0.01,conservative
2025-07-18,1063347.0076451085,-0.014984425183357408,0.00040415190614653964,-0.015388577089503948,0.4041519061465396,0.01,conservative
2025-07-21,1040708.8962365246,-0.02088914446405965,0.0004003417016261964,-0.021289486165685847,0.4003417016261964,0.01,conservative
2025-07-22,1024995.6335000654,-0.015098613337436673,1.4560780786592206e-09,-0.015098614793514752,1.4560780786592206e-06,0.01,conservative
2025-07-23,996985.3888126964,-0.026927132955817612,0.00040005144566324243,-0.027327184401480853,0.4000514456632424,0.01,conservative
2025-07-24,978120.1681103181,-0.018605855744367017,0.00031640822666746747,-0.018922263971034484,0.3164082266674675,0.01,conservative
2025-07-25,964742.9313927584,-0.01367647512374004,5.831293688057131e-10,-0.013676475706869409,5.831293688057131e-07,0.01,conservative
2025-07-28,963217.182842809,-0.0015815035019152157,4.3799272310036146e-09,-0.0015815078818424467,4.379927231003615e-06,0.01,conservative
2025-07-29,962676.9477677536,-0.00016086527510894566,0.0004000000049942974,-0.0005608652801032431,0.4000000049942974,0.01,conservative
2025-07-30,962057.6451395816,-0.0006433129820447858,5.210231151055843e-11,-0.0006433130341470973,5.210231151055843e-08,0.01,conservative
2025-07-31,963039.8836266507,0.0010209848542876987,8.105096663991594e-09,0.0010209767491910348,8.105096663991594e-06,0.01,conservative
2025-08-01,958591.5852044546,-0.004619013877313227,3.98251257437702e-09,-0.004619017859825801,3.982512574377021e-06,0.01,conservative
2025-08-04,953315.0980516658,-0.005504416022022562,2.8438955062777766e-10,-0.005504416306412113,2.8438955062777765e-07,0.01,conservative
2025-08-05,950043.9915271905,-0.003431296253630367,1.334923843876079e-15,-0.003431296253631702,1.334923843876079e-12,0.01,conservative
2025-08-06,955022.5113179456,0.0052403044860749315,1.4313180005147778e-14,0.005240304486060618,1.4313180005147778e-11,0.01,conservative
2025-08-07,957588.4260286903,0.002686758354301988,8.919461433294662e-14,0.0026867583542127932,8.919461433294663e-11,0.01,conservative
2025-08-08,988056.571014176,0.03181757866386681,9.115665833601901e-11,0.03181757857271015,9.1156658336019e-08,0.01,conservative
2025-08-11,1024096.2533056894,0.03647532483247207,2.114339589985168e-09,0.036475322718132475,2.114339589985168e-06,0.01,conservative
2025-08-12,1063656.675354851,0.03862959627679885,2.6995700410955223e-09,0.03862959357722881,2.699570041095522e-06,0.01,conservative
2025-08-13,1098063.4212028356,0.03234760589217456,1.0256830734806389e-09,0.032347604866491485,1.025683073480639e-06,0.01,conservative
2025-08-14,1124935.8125976915,0.024472532587915596,1.3333735060051652e-09,0.02447253125454209,1.3333735060051653e-06,0.01,conservative
2025-08-18,1138004.7375736013,0.011617489704522033,4.662659035217427e-09,0.011617485041862998,4.662659035217427e-06,0.01,conservative
2025-08-19,1137047.4473465402,-0.0008411998359633133,7.280186987233843e-10,-0.000841200563982012,7.280186987233843e-07,0.01,conservative
2025-08-20,1119453.9299600155,-0.015072128267357932,0.000400856107728202,-0.015472984375086134,0.400856107728202,0.01,conservative
2025-08-21,1105773.884527489,-0.012220283244324559,1.1875813908100718e-09,-0.01222028443190595,1.1875813908100717e-06,0.01,conservative
2025-08-22,1107021.195137853,0.0011280197125378422,2.1820910132485772e-08,0.0011279978916277098,2.1820910132485772e-05,0.01,conservative
2025-08-25,1102583.968105474,-0.004008204687564687,5.3737719187232564e-08,-0.004008258425283874,5.3737719187232565e-05,0.01,conservative
2025-08-26,1108393.3965028313,0.00576892151978492,0.0004999999996042081,0.005268921520180712,0.49999999960420816,0.01,conservative
2025-08-28,1114965.0494383068,0.005928989868052792,2.546085218487005e-10,0.00592898961344427,2.546085218487005e-07,0.01,conservative
2025-08-29,1115131.6951693934,0.00014947233853823683,9.598723505754039e-09,0.00014946273981473107,9.59872350575404e-06,0.01,conservative
2025-09-01,1110026.7942439858,-0.00427820073715901,0.00029964504331815426,-0.004577845780477164,0.2996450433181542,0.01,conservative
2025-09-02,1107721.918932374,-0.002076406573077505,7.549143298214176e-09,-0.0020764141222208033,7.549143298214176e-06,0.01,conservative
2025-09-03,1103086.0451839988,-0.004185044864853271,7.05940889441207e-09,-0.0041850519242621655,7.05940889441207e-06,0.01,conservative
2025-09-04,1115507.5971428908,0.01166070845231193,0.0003999804128957894,0.01126072803941614,0.39998041289578945,0.01,conservative
2025-09-05,1135578.762627012,0.018392848429090725,0.0003999942920783084,0.017992854137012418,0.3999942920783084,0.01,conservative
2025-09-08,1154870.9712387114,0.0169888776094258,2.143525336159888e-12,0.016988877607282276,2.143525336159888e-09,0.01,conservative
2025-09-09,1169271.858569501,0.012469693748868416,1.3240303013515896e-14,0.012469693748855174,1.3240303013515897e-11,0.01,conservative
2025-09-10,1176419.7174168522,0.006113086018424196,5.157114446193762e-10,0.0061130855027127515,5.157114446193762e-07,0.01,conservative
2025-09-11,1193228.8276093486,0.014687893431080568,0.0003995319359118809,0.014288361495168687,0.39953193591188085,0.01,conservative
2025-09-12,1192538.2512208465,-0.0002789826006873719,0.00029976338040463795,-0.0005787459810920098,0.2997633804046379,0.01,conservative
2025-09-15,1192564.4008634745,2.1928579829744166e-05,8.617030656068764e-10,2.192771812667856e-05,8.617030656068764e-07,0.01,conservative
2025-09-16,1190317.2190135904,-0.001884326060936914,1.40033652593938e-09,-0.00188432746127344,1.40033652593938e-06,0.01,conservative
2025-09-17,1181919.1850876317,-0.006555290634787436,0.0004999999985096309,-0.007055290633297067,0.49999999850963095,0.01,conservative
2025-09-18,1155480.7785267176,-0.022369046199734344,1.442853853341238e-09,-0.022369047642588197,1.442853853341238e-06,0.01,conservative
2025-09-19,1126568.6966582602,-0.025021689971129635,5.241316461095595e-11,-0.0250216900235428,5.241316461095595e-08,0.01,conservative
2025-09-22,1103209.2019671095,-0.020735078304135235,4.039659679619365e-09,-0.020735082343794915,4.039659679619365e-06,0.01,conservative
2025-09-23,1077537.2389646359,-0.0232702574582061,7.636237772091893e-10,-0.02327025822182988,7.636237772091892e-07,0.01,conservative
2025-09-24,1053178.9914931806,-0.022605479498485126,1.3987321074431693e-09,-0.022605480897217232,1.3987321074431693e-06,0.01,conservative
2025-09-25,1059281.5065901102,0.0061910221259542375,0.0003966461022949772,0.005794376023659261,0.39664610229497715,0.01,conservative
2025-09-26,1073085.9732830646,0.01343191223353224,0.00039999710325516296,0.013031915130277077,0.39999710325516297,0.01,conservative
2025-09-29,1093913.569570675,0.01940907547711901,9.655590035713773e-09,0.019409065821528973,9.655590035713774e-06,0.01,conservative
2025-09-30,1129309.1601616342,0.03285684388051768,0.0004999999985546672,0.03235684388196301,0.49999999855466726,0.01,conservative
2025-10-01,1160709.1969543155,0.027950015400187933,0.00014537350019039338,0.02780464189999754,0.14537350019039338,0.01,conservative
2025-10-03,1181237.5493206799,0.017686057212778605,1.4558657883391093e-08,0.017686042654120722,1.4558657883391094e-05,0.01,conservative
2025-10-06,1197330.8230279211,0.013624097759419085,1.8744578670761948e-08,0.013624079014840414,1.874457867076195e-05,0.01,conservative
2025-10-07,1207559.5763394502,0.008543018447213502,5.5120117620088926e-08,0.008542963327095882,5.512011762008893e-05,0.01,conservative
2025-10-08,1218965.0997554436,0.0095452745773279,0.00010017253891109739,0.009445102038416803,0.10017253891109738,0.01,conservative
2025-10-09,1242817.023739854,0.019567355939238418,1.1126548723685831e-14,0.01956735593922729,1.1126548723685831e-11,0.01,conservative
2025-10-10,1271716.5300199464,0.02325322692746523,1.808236685195054e-12,0.023253226925656994,1.808236685195054e-09,0.01,conservative
2025-10-13,1317141.5020080477,0.03571941617237018,7.578638842382731e-13,0.03571941617161231,7.578638842382732e-10,0.01,conservative
2025-10-14,1366782.8046011783,0.03768866420271588,8.985455524147729e-10,0.03768866330417033,8.985455524147729e-07,0.01,conservative
2025-10-15,1409276.2455258877,0.031090119653742754,8.062144874015972e-12,0.03109011964568061,8.062144874015972e-09,0.01,conservative
2025-10-16,1427406.052121381,0.012864623441873668,1.1557527021669867e-09,0.012864622286120966,1.1557527021669868e-06,0.01,conservative
2025-10-17,1451026.4579793636,0.016938200478272103,0.00039041729991280103,0.016547783178359303,0.39041729991280105,0.01,conservative
2025-10-20,1460797.4485247694,0.006733848049630398,7.84700104687134e-10,0.006733847264930293,7.84700104687134e-07,0.01,conservative
2025-10-21,1476393.098700339,0.010676129442860338,8.539637686007961e-09,0.010676120903222652,8.539637686007962e-06,0.01,conservative
2025-10-23,1485146.5715670784,0.0059289678124558876,9.681694620071646e-09,0.005928958130761267,9.681694620071646e-06,0.01,conservative
2025-10-24,1498303.6742156914,0.00885912870528438,1.3299101221292488e-09,0.008859127375374259,1.329910122129249e-06,0.01,conservative
2025-10-27,1484189.0393137254,-0.009420353997493414,5.599339466182128e-08,-0.009420409990888076,5.599339466182128e-05,0.01,conservative
2025-10-28,1464830.9329753686,-0.013042880740680718,3.841803396402627e-09,-0.013042884582484114,3.841803396402627e-06,0.01,conservative
2025-10-29,1429725.951827225,-0.02396518795166569,2.2201862535373244e-08,-0.023965210153528226,2.2201862535373244e-05,0.01,conservative
2025-10-30,1389754.0217625496,-0.027957713957026398,4.2572181337775915e-08,-0.027957756529207737,4.2572181337775916e-05,0.01,conservative
2025-10-31,1363416.311293128,-0.018951297591926042,4.923419728536781e-08,-0.018951346826123327,4.923419728536781e-05,0.01,conservative
2025-11-03,1355932.7814654426,-0.005488804907835099,2.7041169333794838e-09,-0.005488807611952032,2.704116933379484e-06,0.01,conservative
2025-11-04,1360983.949212826,0.003725234917436371,2.9192304981692255e-10,0.003725234625513321,2.9192304981692255e-07,0.01,conservative
2025-11-06,1382978.247065236,0.016314638405958037,0.00015405262893170412,0.016160585777026334,0.15405262893170413,0.01,conservative
2025-11-07,1416725.5821248007,0.02446880036300292,6.6872761337095e-05,0.02440192760166582,0.06687276133709501,0.01,conservative
2025-11-10,1452194.9269450263,0.025036143394147947,2.829494589772561e-12,0.025036143391318454,2.8294945897725608e-09,0.01,conservative
2025-11-11,1486582.751111343,0.023679895938170326,4.0330694515243063e-10,0.02367989553486338,4.033069451524307e-07,0.01,conservative
2025-11-12,1518950.094100384,0.02177298447423981,1.1474580644615425e-10,0.021772984359494003,1.1474580644615425e-07,0.01,conservative
2025-11-13,1546169.580931327,0.017919935116041508,1.9740020402133767e-10,0.017919934918641304,1.9740020402133767e-07,0.01,conservative
2025-11-14,1564728.6124793405,0.012403205528960903,0.000399973944987909,0.012003231583972995,0.39997394498790906,0.01,conservative
2025-11-17,1570755.366464667,0.003851630619520874,1.6934179211040787e-09,0.0038516289261029527,1.6934179211040788e-06,0.01,conservative
